customer_id,product_parent,star_rating,helpful_votes,total_votes,product_category_encoded,review_sentiment,review_body,product_category
35190584,284323980,4.0,0.0,0.0,0,positive,it is fine,Digital_Software
5068389,774133855,1.0,0.0,0.0,0,negative,we wasted our money because we were unable to download the product  we demand a refund,Digital_Software
52898326,432410418,5.0,1.0,3.0,0,positive,i love my new copy of winzip 195  i can compress time and post it on dr whos facebook page  never before could i post a stack trace on pinterest and who even knew i was so interested in scrapbooking there are so many useful social features i just dont know what to do with my time and really who needs a windows explorer submenu command i suggested a few menu commands i thought i would find useful but winzip knows best i guess mine you i havent yet figured out how to make this version produce a simple selfexecuting archive but i have a lot of free time to waste on that laterbr br ps could use some pictures of kittens so im looking forward to version 20,Digital_Software
41999829,615545217,1.0,0.0,1.0,0,negative,program was broken took rosetta stone help 5 hours to fix audio still does work right 100 always the program and korean dont mix well and you wont learn much you always cant return it,Digital_Software
14340600,186552705,4.0,0.0,0.0,0,positive,bought this for home office use with my company  its good  i like primavera better though,Digital_Software
43742822,561602901,5.0,0.0,0.0,0,positive,i have been able to do almost everything i did on microsoft office,Digital_Software
10343265,831433899,5.0,0.0,1.0,0,positive,i really like the cloud drive it is easy to upload and download from setup is simple,Digital_Software
38174024,440579914,5.0,0.0,0.0,0,positive,its adobe u expect anything less,Digital_Software
10775263,974211135,5.0,0.0,0.0,0,positive,yes was able to redeem code with no issues and downloaded fine  thanks,Digital_Software
44774475,801860929,5.0,0.0,0.0,0,positive,ive used the turbo version for many years but this product beats it hands down its easy to use and showed me a few deductions that the competitor never showed me plus its cheaper  hr got it right last year hope it continues for the foreseeable,Digital_Software
31855268,201884757,5.0,2.0,7.0,0,positive,boot timesbr insanely fast for such a old laptop i upgraded my old lenovo thinkpad t420 and it now boots up as quickly as my macbook pro my mbp has an ssd my lenovo a hdd o_obr br log in screenbr better than the last all i can say reallybr br start menubr better than windows 881 for sure combines windows 7 and 8s start menu and does a great job at itbr br ease of usebr will take time but not hard to use by any means,Digital_Software
48833179,284323980,5.0,0.0,0.0,0,positive,good product  worked as statedbr purchase one time it is yoursbr not yearly subscribe,Digital_Software
33674660,321735660,5.0,0.0,0.0,0,positive,it works great and the price free cant be beat,Digital_Software
787976,24056131,5.0,5.0,22.0,0,positive,i am 15 and i love the creative cloud and the easy access to all the software i have downloaded i think that if i continue using the software i can use it for my future,Digital_Software
5418433,205712281,5.0,6.0,9.0,0,positive,panda free antivirus 2015 really made me very angry because after i have downloaded  the program they said that it was an error and they redirected me to another program and asked for money i think they were devious and not honest with the consumersi have downloaded 3 times and it turned out the same result,Digital_Software
45856649,780376710,5.0,0.0,0.0,0,positive,love it very fun program and fairly easy to learn to use i use it for my graphic art as well as for photoshoptype projects cant beat the price either,Digital_Software
22105748,521201578,3.0,1.0,1.0,0,neutral,for 15 years i used microsoft money even after microsoft stopped supporting and selling the product  when my spouse started a new business and we had to track expenses in more detail i decided to upgrade to quickenwindows  i did not like it as much as ms money but a large part of the dissatisfaction was likely due to my extreme knowledge of ms money while having to learn about quickenwindows differences and idiosyncrasies  however we recently had to buy a new home computer and changed to an apple mac so we had to change to quickenapple  what a disappointment  the good news is that i was able to rather easily import all my past years data first from ms money to quickenwindows and then to quickenapple  but there is more negative to report than there is positive  there is significant functionality missing in the apple version of software compared to the windows version  a few examples  when viewing an account you can not limit the transaction views to the unreconciled ones or just the last few months transactions  the only option is to have the screen list every last transaction you ever made in that account  in my case that can be 10 years worth of data most of which i want to keep but not display at all times  reporting is very limited  a small number of stock reports are available and they can be modified and saved  but you can not export the report to a spreadsheet you can only print it out or save a pdf of the report  quicken help tells you that to export the data which makes up the report you have to manually export the raw data yourself and create your own report  not useful  and when you want help from quicken there is absolutely no phone or live support  everything is done through forums  feedback online  from what i read on quickens support forums and from my short experience so far quickenwindows is where most of quickens technical support  development goes they apparently have little interest or little desire to support the apple version in an equivalent manner  my suggestion is to stick to quickenwindows or find another vendor if you must use an apple environment,Digital_Software
26000565,608720080,5.0,0.0,0.0,0,positive,works great,Digital_Software
21144019,249773946,1.0,0.0,0.0,0,negative,please can i return this product doesnt work on my laptop i already bought fixme from amazonthanks ravinil,Digital_Software
49692701,162269768,4.0,0.0,0.0,0,positive,this is a basic resume format program that is easy to use,Digital_Software
11959586,8655796,4.0,0.0,0.0,0,positive,thanks to user feedback i was able to easily install across 6 devices  mac pc 2 iphones and 2 ipads  and back up without any problem or delay  since there is no disk there is no reason to order the box and the code works easily off the norton website  download time was quick and painless,Digital_Software
42366952,8655796,4.0,0.0,0.0,0,positive,i love this antivirus it does not slows down my machines easy to install firewall is also awesome i just wish price was little less,Digital_Software
34127695,437803962,1.0,0.0,0.0,0,negative,takes down my internet when uploading filesbr br i originally thought this was a internet provider issue so i contacted my provider and the internet works finebr br thenbr br i thought it could be a router issue so i bought a new router and continue to have the same problemsbr br the only activity that triggers an internet freeze is this app which is a shame there is so much potentialbr br wait till the bugs get ironed outbr br amazon i have faith you got this,Digital_Software
2630407,306022575,5.0,484.0,497.0,0,positive,i am now a believer my computer had so many viruses and bugs  it was an older model and it froze constantly malware kept taking over and not letting me get on line 80 of the time my privacy was exposed and hackers kept getting in i nearly gave up but i heard about pc pit stop on tv and thought fine this is the last 5000 i will ever spend on this computer man i couldnt even get into my own emails have the time but i gritted my teeth and took a long deep breath and downloaded pc pit stopbr this is no joke i sat back as it scanned my computer it just took over killing everything it encountered quarantining everything in disarray i was witnessing a battle of epic proportions it started repairing my registers and correcting errors down loading driversbr br then within a few minutes i was asked to restart my computer and i did and it was a moment of shock and awe  as if i had just bought a new computer it started humming along lightning fast speed and running like a mercedes  i kid you not this was bar far the best investment i have ever made it saved me hundreds of dollars and i got my sanity backbr br i only wish they made this in a liquid so i could pour a can in my old chevy silverado but hey im blessed thrilled and happy as i have ever beenbr stop trying to make a decision just buy this and get your sanity back you can trust them i am a true believerbr br johnbr davenport iowa,Digital_Software
34362164,201884757,1.0,15.0,23.0,0,negative,update september 20 2015br tens of thousands of windows 10 users have been crushed by a critical error and the start menu cortina and edge stop working and microsoft has gone off the air regarding this issue since late augustbr there is a catastrophic error within windows 10 that microsoft cannot solvebr you only need to put in windows 10 start critical error to see the thousands and thousands of windows 10 users who are in troublebr unless you want to get stuck like us do not upgradebr br update aug 9 2015br my wifes lenovo yoga 3 also running w81 got her notice a few days ago and i upgraded it friday night when she no longer needed it for workbr this experience was not as smooth the download was about 25gb and took a while after the lengthy download it started similarly to the first time noted in the original review then a box appeared that said something like please waitwere preparing for the upgrade so i waited and waited and waited finally i went to bed and found the pc in the same state the next morning something must have gone wrong trying to close with the x did nothing using rightclick and 34close34 on the task bar icon did nothing so i forced a shutdown using the onoff button and rebootedbr then the upgrade pretty much went on its own after another hour or two it restarted and its running ok i have not used it much and will further update with more experiencesbr br original reviewbr got my upgrade notice and immediately downloaded from microsoft and upgraded my surface pro 3 with itbr the upgrade experience was seamless the whole process took less than an hour with no intervention from the user except in the first few minutes to agree to the license agreement etc then the upgrade ran itself including restartingbr then we have to select express or custom setup the express setup essentially sends microsoft all the data it wants regarding your surfing habits location default apps for pictures and videos music etc i selected custom setup and picked and chose what i wanted to share again this was fast and painlessbr im using the edge browser on amazon to type this it loaded fast and has worked seamlessly so far however i cant find a way to use setting to specify my multiple start pages like all other browsers and have to add as custom pages one at a time irritatingbr i was also a tester for the preproduction versions this is based on my experience with them as wellbr the best thing is that windows is now equally touch and keyboardmouse friendly you can have it in tablet mode and maximize the square icons display you can also resize it to become a squarish start menu that occupies only the lower left corner of the display the difference is that it shows live feeds such as weather news and stock market indices its as mouse friendly as it is touch friendly nicebr i timed the start up it took about 12 seconds from pushing the power button on my surface pro 3 for the login screen to appear the wireless took about 15 seconds to connect to my wifi by the time i typed in my password its all good to go 20 seconds or less the fast start up of w8 was what prompted me to upgrade from w7 to w8 and im glad this was retainedbr there is a prominent search window next to the start icon where you can search without having to start a browserbr next to search is a task icon clicking it brings all open apps in tiles on the main screen its not gimmicky at all and very convenient to switch tasksbr so far everything works as when i was using w81 its as seamless as any windows upgrade that i had done no complaintsbr microsofts goal is to fix the defects of w8 without losing its advantages while adding goodies looks like they have hit the markbr ill keep on testing and will update with further experiencescustom setup and picked and chose what i wanted to share again this was fast and painless im using the edge browser on amazon to type this it loaded fast and has worked seamlessly so far however i cant find a way to use setting to specify my multiple start pages like all other browsers and have to add as custom pages one at a time irritating i was also a tester for the preproduction versions this is based on my experience with them as well the best thing is that windows is now equally touch and keyboardmouse friendly you can have it in tablet mode and maximize the square icons display you can also resize it to become a squarish start menu that occupies only the lower left corner of the display the difference is that it shows live feeds such as weather news and stock market indices its as mouse friendly as it is touch friendly nice i timed the start up it took about 12 seconds from pushing the power button on my surface pro 3 for the login screen to appear the wireless took about 15 seconds to connect to my wifi by the time i typed in my password its all good to go 20 seconds or less the fast start up of w8 was what prompted me to upgrade from w7 to w8 and im glad this was retained there is a prominent search window next to the start icon where you can search without having to start a browser next to search is a task icon clicking it brings all open apps in tiles on the main screen its not gimmicky at all and very convenient to switch tasks so far everything works as when i was using w81 its as seamless as any windows upgrade that i had done no complaints microsofts goal is to fix the defects of w8 without losing its advantages while adding goodies looks like they have hit the mark ill keep on testing and will update with further experiences,Digital_Software
32226616,69964513,5.0,1.0,1.0,0,positive,i have used this checkbook register for at least 10 years  not bad  i used the free version for many years then later when wanting to transfer my data to a new computer i paid for the upgrade  since then i have been contacted twice to get their free updates and upgrades  i bought a chromebook last year and didnt realize you cant install anything on it so i began using clearcheckbookcom  its weird to use and i just had never had any problems or confusion with the dataware checkbook  my husband took over the chromebook and i got a new laptop and immediately downloaded the checkbook register again so i can see where im at on my bills and income,Digital_Software
10650855,337630599,5.0,0.0,0.0,0,positive,great software  a must have for fathers with a video camera,Digital_Software
43580977,349370473,4.0,0.0,0.0,0,positive,difficulty loading state tax return excellent customer service from t tax took 30 minutes on the phone to resolve,Digital_Software
11501394,811978073,4.0,0.0,4.0,0,positive,works,Digital_Software
22940523,306022575,5.0,4.0,4.0,0,positive,i have nothing but positive things to say about pc matic  great product especially for the money,Digital_Software
8575250,383416732,5.0,2.0,10.0,0,positive,i love the new photoshop features and the training that comes with my membership my son has learned a lot through the creative cloud tutorials and he is capable of using so many more features and tools than he could previously with his photoshop cs5 alot of value for the current price with online training offered and upgrades included,Digital_Software
20333439,811978073,5.0,0.0,3.0,0,positive,i have used tt since 1999 and it really takes the stress out of doing taxes,Digital_Software
49697148,509189906,5.0,0.0,1.0,0,positive,web2disk is the best website offline download software i have ever used on top of that the people in the company are so nice and helpful there is no other company that can help their customers like web2disk i offered to charge me more money for downloading a specific website and failed raymond and peter have emailed me the profiles and showed me step by step how to setup my profile and i got everything i wanted downloaded  i am a very busy person but i am willing to spend my time writing this review here as i truly appreciate web2disks help  if they have any other software that i can use web2disk is my first choice,Digital_Software
14911291,521201578,1.0,1.0,2.0,0,negative,i agree with many of the other reviewers  intuit really fell down on this version  its slow buggy and some of the improvement are just painful to work around  its too bad as ive used quicken for more than a decade and now im so looking forward to switching to another product  its too bad,Digital_Software
49142411,439266477,1.0,10.0,30.0,0,negative,i am currently running windows 7 ultimate and love itbr br i got my install media through my subscription and i tried to install it on 2 different computers on both the computers i decided to upgrade my existing os and keep all the files and appsbr br so the install process did some checks for 10 minutes and the started the upgrade around 18 of the install process it crashed and i got a very descriptive message saying 34something happened34br br not sure what kind of testing microsoft did but this kind of error management is unacceptable even for high school standardsbr br so much for the happy kids ad for windows 10,Digital_Software
17441657,232554866,5.0,0.0,0.0,0,positive,very easy to install just took a couple of minutes no problems what so ever,Digital_Software
24529727,24056131,4.0,5.0,16.0,0,positive,i like the new adobe creative cloud because it allows me to get upgrades and updates as soon as they are available i dont have to wait for them or pay a huge chunk of money for software that will no longer be supported in a few years,Digital_Software
10595633,433589304,3.0,1.0,1.0,0,neutral,i decided to purchase paint shop pro x7 ultimate because i was under the impression that the learning curve would be short and that in no time i would be editing and recreating images like a professional  well let me tell you simple and intuitive are not exactly the words i would choose to describe paint shop pro  challenging to say the least is more appropriate because it makes you learn the program  inside and out i look forward to becoming more prolific in its use and hope i can reach professional level soon well worth the investment in time effort and green i do recommend this product,Digital_Software
49614283,249773946,1.0,1.0,1.0,0,negative,fraudulant amazonnorton rebate offer did not honor 20 rebate if ordered by july 28 2015 on norton security shame on both companies for engaging in these marketing tactics,Digital_Software
1723477,284323980,4.0,0.0,0.0,0,positive,got it for myself it offers alot sorry i didnt know that i could use it free on line,Digital_Software
5462107,825648101,1.0,7.0,9.0,0,negative,you are locked in for 12 months if you cancel they charge 50 of the remaining months this may be clear on here but it sure wasnt on the adobe website,Digital_Software
52615831,83475114,2.0,1.0,1.0,0,negative,quicken premier 2015 does not work in windows 10 intuit the company that sells quicken will not upgrade quicken to run in windows 10 until the 2016 version next year this means you will have to buy a new version of quicken next year in order for the program to work in windows 10 in the meantime i had to buy another laptop computer running windows 81 just to run quicken,Digital_Software
52870112,152079562,5.0,0.0,0.0,0,positive,year after year im grateful for the easy tools that turbotax provides,Digital_Software
10589501,325816739,5.0,0.0,0.0,0,positive,our recommended product for most home users for several years be careful though as to the source of the product as we have had counterfeit keys in retail boxes in the past from nonamazon sellers this doesnt eat resources like norton and mcafee and its detection is unmatched,Digital_Software
7216852,590026224,4.0,0.0,0.0,0,positive,so far it seems to attack any threat that gets by my firewall thorough programming,Digital_Software
31409094,439266477,5.0,4.0,9.0,0,positive,i have a gateway allinone computer that originally came installed with windows 7 upon upgrading to windows 8 though the touchscreen stopped working i spent hours trying to find a driver update that would fix the problem but could never get it to work however after installing windows 10 my touchscreen works again it even seems like it might be more responsive but that might be all in my head,Digital_Software
3432017,485459060,5.0,0.0,0.0,0,positive,love it,Digital_Software
14149148,249773946,4.0,0.0,0.0,0,positive,i liked it,Digital_Software
12176279,832031006,1.0,0.0,0.0,0,negative,makes you automaticall sign up to renew at their higher price when this runs out,Digital_Software
21699988,249773946,4.0,0.0,0.0,0,positive,works fine  easy to download,Digital_Software
12482111,16665562,2.0,0.0,1.0,0,negative,the sum and break down of expenses are accurate,Digital_Software
48319420,608720080,1.0,0.0,0.0,0,negative,it does not work to clean viruses,Digital_Software
34362164,614816637,5.0,5.0,10.0,0,positive,got my upgrade notice and immediately downloaded from microsoft and upgraded my surface pro 3 with itbr the upgrade experience was seamless the whole process took less than an hour with no intervention from the user except in the first few minutes to agree to the license agreement etc then the upgrade ran itself including restartingbr then we have to select express or custom setup the express setup essentially sends microsoft all the data it wants regarding your surfing habits location default apps for pictures and videos music etc i selected custom setup and picked and chose what i wanted to share again this was fast and painlessbr im using the edge browser on amazon to type this it loaded fast and has worked seamlessly so far however i cant find a way to use setting to specify my multiple start pages like all other browsers and have to add as custom pages one at a time irritatingbr i was also a tester for the preproduction versions this is based on my experience with them as wellbr the best thing is that windows is now equally touch and keyboardmouse friendly you can have it in tablet mode and maximize the square icons display you can also resize it to become a squarish start menu that occupies only the lower left corner of the display the difference is that it shows live feeds such as weather news and stock market indices its as mouse friendly as it is touch friendly nicebr i timed the start up it took about 12 seconds from pushing the power button on my surface pro 3 for the login screen to appear the wireless took about 15 seconds to connect to my wifi by the time i typed in my password its all good to go 20 seconds or less the fast start up of w8 was what prompted me to upgrade from w7 to w8 and im glad this was retainedbr there is a prominent search window next to the start icon where you can search without having to start a browserbr next to search is a task icon clicking it brings all open apps in tiles on the main screen its not gimmicky at all and very convenient to switch tasksbr so far everything works as when i was using w81 its as seamless as any windows upgrade that i had done no complaintsbr microsofts goal is to fix the defects of w8 without losing its advantages while adding goodies looks like they have hit the markbr ill keep on testing and will update with further experiencess not gimmicky at all and very convenient to switch tasks so far everything works as when i was using w81 its as seamless as any windows upgrade that i had done no complaints microsofts goal is to fix the defects of w8 without losing its advantages while adding goodies looks like they have hit the mark ill keep on testing and will update with further experiences,Digital_Software
30882729,16665562,3.0,0.0,0.0,0,neutral,last windows version back in 2008 seemed like it was more feature rich they really need to get in sync with functions  just because some of us like the simplicity of the mac does not mean our financial lives are simpler than those that use windows,Digital_Software
12359955,408369338,4.0,0.0,1.0,0,positive,everything was as it should i never give 5 stars,Digital_Software
39509393,176069741,5.0,0.0,0.0,0,positive,i see everyone talking about how hard it is to use go buy a 8 gb flash drive about 1214 where i live at least then go to microsoft website and look up windows media creation tool when it downloads it wont take long find the version you are looking for and at this moment it is obviously windows 81 pro download that it is roughly 4gb so it might take a little time depending on your internet mine is going to take about 4 or 5 hours when it is done plug your flash drive into your computer and reboot depending on your computer type when it starts to boot and show your hp or dell or whatever your computer is hit either f12 or esc depending on what brand ur computer was made by and go to boot options and select your usb drive it will boot off that and then just simply install your new operating system then when it asks for the code you put in the code u where given and wallah you have your new upgraded windows,Digital_Software
27215719,925385625,1.0,0.0,0.0,0,negative,always try a trial version if available im not happy with this for my situation way way too complex and not useful for a simpler life at or after retirement might meet the needs for some but not for me,Digital_Software
52387596,644882216,4.0,0.0,0.0,0,positive,about the same as 11 so nothing really new,Digital_Software
31234928,831433899,5.0,0.0,1.0,0,positive,i love my amazon cloud,Digital_Software
9971944,925385625,4.0,1.0,1.0,0,positive,still have some problems navigating the site but probably a result of being a senior citizen and not all that familiar with programsbr br do like the display but wish i could find a way to fit all information on the page  without  having to minimize  the screen areasbr br still a good product but a little overpriced for much of the same material in the old format,Digital_Software
44463998,249773946,4.0,0.0,0.0,0,positive,very reliable product easy to use,Digital_Software
40512130,774133855,4.0,0.0,0.0,0,positive,cheap not bad,Digital_Software
17961680,16665562,3.0,1.0,1.0,0,neutral,i hesitated getting the program because of mixed reviews  but after taking the plunge im glad i did  just need a reliable checkbook tracker and this fits the bill  i dont have it track investments and the feature that are probably more in depthbr br i do run simple reports and that also was easybr br the transition from pc quicken to mac quicken was fairly painless really  clear instructionsbr br all and all im glad i finally switched  this was the only reason i still used our old pc desktop and now thats historybr br i gave it 3 stars because when i downloaded the information from the bank the 1st time it created double accounts so i had to merge them  but even that was easy and i found how to do it quickly,Digital_Software
25354516,16665562,1.0,0.0,0.0,0,negative,bought it to convert quicken for windows to my mac could not import the data files makes it useless until i can get the data loaded,Digital_Software
49151307,325816739,5.0,0.0,0.0,0,positive,this program saved my laptop from a serious virus i recommend kaspersky to anyone with virus or just want superior security,Digital_Software
7676544,866682919,5.0,0.0,0.0,0,positive,excelente,Digital_Software
35551970,106182406,5.0,0.0,0.0,0,positive,very good,Digital_Software
49543417,456881713,4.0,0.0,0.0,0,positive,im gradually learning how to use publisher it is much better than the card program i was using to make the first draft of the brochure for st patrick parishbr the ideas and the availability of the 34on line pictures34 is quick and exciting for my creativitybr br although i spent a day and a half with the problem of installing it in my computer i was gratified by the refund given to mebr thank you so muchbr cece,Digital_Software
6155614,777503668,1.0,0.0,0.0,0,negative,it does not work dont waste your time better off drawing your plans by hand,Digital_Software
31760208,333977962,1.0,1.0,1.0,0,negative,seriously needs to be updated properly very antiquated,Digital_Software
9354065,383416732,3.0,1.0,11.0,0,neutral,i can put my dogs head on my body and my head on my dogs body i love my dog and adobe photoshop,Digital_Software
50342229,984634057,4.0,4.0,4.0,0,positive,it worked but i had to put the destination drive into my laptop in order for it to boot properly  i suppose i could have spent a few minutes figuring out how to get it to work but i simply did not have the timeafter i did that i had no issues with the transfer  worked great,Digital_Software
48454560,73425483,3.0,1.0,1.0,0,neutral,its too soon to tell since i upgraded to win10 ill be back to rate it later,Digital_Software
21532649,249773946,2.0,0.0,0.0,0,negative,i have bought norton products in the past but ive never had the installation problems that i had with this product i kept going to the download page and got an error message whenever i tried to download the product which was very frustrating i was able to manually download the product through an internet search and it then gave me headaches associated with my norton account as well as the product code i was almost resigned to buying this product directly from nortons website but eventually got the code to work it was a very frustrating process and im going to think twice before buying another code through amazon,Digital_Software
9837914,306022575,5.0,4.0,4.0,0,positive,was having trouble with my computer being slow and i remembered about pcmatic so i downloaded it and i have not had no trouble with my computer since thanks pcmatic for a job well done,Digital_Software
40214961,169294006,5.0,0.0,0.0,0,positive,great program easy to use just what i was looking for,Digital_Software
40214961,69964513,5.0,1.0,1.0,0,positive,nice and simple and easy to use love it,Digital_Software
33962517,499206730,4.0,0.0,0.0,0,positive,hard to work on it,Digital_Software
33432114,83475114,2.0,2.0,2.0,0,negative,ive been using quicken forever and just upgraded from 2013 to 2015  i immediately started seeing problems  the most annoying is that the windows shortcut keys dont work consistently and yes ive got all the correct preferences checked forcing me to restart the program in the middle of entering transactions  ive never had this problem with any of the earlier versions of quicken  this happens unpredictably but often after ive left the computer for a few hours and then returned to enter more transactions  i tried dealing with tech support chat but the agent couldnt tell me anything more than i already knew how to do  her advice was to use the quicken standard shortcuts rather than windows standard  this is not a fix but simply ignores the problem  i dont want to have to train myself to not use windows shortcuts in quicken when i can use them in dozens upon dozens of other programs  theyre supposed to work in quicken and they dont  thats a problem that needs fixing not avoidingbr br other issues seem to come and go with no rhyme or reasonbr br i wish there was another financial management program i could use that would sync with my bank but i havent heard of one  heres a business of for some bright programmer,Digital_Software
22302267,249773946,4.0,0.0,0.0,0,positive,met my expectationsi have been a norton product user for many years and their products have never let me down in any area of need,Digital_Software
3338964,652127589,3.0,0.0,5.0,0,neutral,as advertised,Digital_Software
40613215,284323980,5.0,0.0,0.0,0,positive,works perfectly,Digital_Software
9877723,792378313,5.0,0.0,0.0,0,positive,amazing product and the versatility for graphics is amazing but simple to use,Digital_Software
17448281,608720080,4.0,0.0,0.0,0,positive,i rate things on a scale of 1 to irkedbr avast is fine,Digital_Software
20896714,792378313,1.0,0.0,2.0,0,negative,i dont know who i have to contactbr i didnt receive the serial number and the activation code by itself is not working can anybody please contact me as soon as possible rubiakarina1gmailcom,Digital_Software
24528548,87969525,5.0,0.0,0.0,0,positive,free and work great so u dont have to pay for microsoft,Digital_Software
51956968,349370473,4.0,0.0,0.0,0,positive,no issues completed a number of returns with the software,Digital_Software
14183716,306022575,1.0,8.0,17.0,0,negative,no  the single objective for pc matic is to get you to spend money so that they can fix your computer on line after refusing to give them any more money they eventually installed it my first computer i called back for the second computer and they tried the same thing  so i hung up on them   four more calls to go,Digital_Software
39965776,7979683,1.0,0.0,0.0,0,negative,could not get ghe product to install,Digital_Software
48094307,249773946,5.0,0.0,0.0,0,positive,been a norton user for years and i always buy their products when its time to renew love that theyve started to bundle licenses for the mobile devices along with the pc version of this product so much easier to just buy 1 product for everything each year,Digital_Software
10970678,784699786,5.0,0.0,0.0,0,positive,excellent program much easier than adobe ps,Digital_Software
51526098,891646354,5.0,0.0,0.0,0,positive,everything was great,Digital_Software
22503367,325816739,5.0,0.0,0.0,0,positive,was easy for me to install and it is working very well,Digital_Software
47022520,867443323,3.0,0.0,0.0,0,neutral,nice but takes up tooo much room,Digital_Software
16492255,249773946,1.0,0.0,0.0,0,negative,if you play an online game like ever quest dont buy this rep was on my computer for over an hour and could not fix it,Digital_Software
23140794,788596445,1.0,0.0,0.0,0,negative,i bought this and it worked wonders the first time it starts off as a trial and then asks you for the code to active the product well after a few months it said my key had expired and would redirect me to the website to purchase a new key ive had this for 6 months now and was only able to use it once on 2 devices im a huge fan of avg and trust them dearly but i have officially been let down i tried to contact but it is just a mess not sure if its avg or amazon i bought the 2014 version in late december which is supposed to last a whole year after activating it,Digital_Software
10350018,805918609,1.0,0.0,0.0,0,negative,i am selfemployed and bought this after spending 900 on tax prep the previous year i consider myself reasonably intelligent but this program drove me nuts and i ended up finding a new cpa after struggling with it for far too long my impression is that it tries to appear clever by breaking tax prep down in a certain way and directing you from page to page to guide you through but i returned to it after putting it down for a month and i had lost all my data and could not retrieve it,Digital_Software
10463255,811978073,5.0,0.0,3.0,0,positive,so easy shopped around and found the best price here plus i trusted their security the download was troublefree and i had my taxes done in almost no time the only issue with turbotax is you kind of place your total trust in the software  what if i missed something   it is very easy to use though  great for most taxpayers with common sources of income,Digital_Software
25101863,7979683,5.0,0.0,0.0,0,positive,i have used it for years and also put it in every computer i built for my clients and they all love itthey said they will never  use  any other,Digital_Software
21708913,249773946,5.0,0.0,0.0,0,positive,great product,Digital_Software
19945005,69964513,4.0,1.0,1.0,0,positive,easy to use basic checkbook like it,Digital_Software
41261776,284323980,5.0,0.0,0.0,0,positive,fast easy great program,Digital_Software
52566449,831499006,5.0,0.0,0.0,0,positive,moving my furniture into my rental apartment and my office was a breeze because the entire room was planned in advance everything fit i could use the 3d view to get a sense of whether i liked the arrangement not just whether it fit it also helped me to decide what to keep and what to give awaybefore the move not duringbr br i paid for my download to thank the developer even though it is free online the downloaded version is much better i just put the files in onedrive so i can share them between computers,Digital_Software
13034262,69964513,5.0,1.0,1.0,0,positive,bought from dataware its easy to use and does what it supposed to do,Digital_Software
42440904,83475114,1.0,3.0,3.0,0,negative,for what should be a mature product quicken 2015 is incredibly poor  i should have paid more attention to disgruntled update customers attributing most of that to being perturbed about being forced to upgrade to continue some of the features you have become used to  i have updated many times over past 15 years or so and usually the upgrades offer little substantive improvement but i have not had the disastrous experiences others have warned about in the past  not so this time converting from qp 12 to qp 15 has resulted in one of the most annoying and frustrating afternoons i can ever recall  it uploaded quickly enough and my information may have been converted but i have no way of knowing it because the screens are all screwed up  the screen is mostly white with data in thin ribbon on left which will not enlarge  i can occassionally get a screen by going to partial screen mode but switching between accounts goes back to blank and then the program crashes  after some frustration i tried the chat line but after sitting there for an hour while trying to work with it i have given upbr right now i am so frustrated that i would like to get a copy of the 2012 version and install that and reload my saved driver and forget the online services that quicken uses to force these upgrades to a product that used to be good but has not significantly improved if you transition smoothly and if you have the kind of problems i encountered it is a bad jokebr i am going to try to,Digital_Software
37835607,608720080,2.0,0.0,0.0,0,negative,eh nothing special thats for sure free is free,Digital_Software
10201388,189160898,5.0,0.0,0.0,0,positive,installation was easy  norton is a name i can trust for computer security,Digital_Software
49052383,801860929,5.0,0.0,0.0,0,positive,i have used hr for a couple of years since turbotax decided to rob me with deceptive sales practices works well easy to use i never had an issue,Digital_Software
5721366,974211135,4.0,0.0,0.0,0,positive,works good,Digital_Software
2425799,408369338,5.0,0.0,0.0,0,positive,great anti virus,Digital_Software
52640388,249773946,3.0,0.0,0.0,0,neutral,very upset that i have a 5license product that will only allow me to install on 4 devices this is complete nonsense and nortons support is completely unresponsive i have been a norton customer since 2002 and this is the first time i have had a problem,Digital_Software
36295009,873411739,1.0,0.0,1.0,0,negative,did not download properly ugh,Digital_Software
50476262,16665562,1.0,0.0,0.0,0,negative,the prior 1star reviews say it all  one of the worst software rollouts of all time  discontinued support and functionality of prior version quicken essentials for mac which was great btw forcing users to the new 2015 version  putting aside issues with a less appealing user interface the root of the problem is simple  the software just doesnt work  transaction dialogue box states transactions downloaded but then none show up under individual accounts  work around is to delete linkages then reestablish linkages daily per each account one at a time  neat fun  absolutely no contact info for support  just user forums  this from a publicly traded company  wow  where can i get a refund  better yet maybe i should start crowdfunding for developing a functioning competing product,Digital_Software
24528548,321735660,5.0,0.0,0.0,0,positive,free and work just as good as micosoft,Digital_Software
11983376,24056131,4.0,3.0,14.0,0,positive,i really enjoy working with all the programsi love that i can work on my computer and not worry about being on the cloud i love that i dont have to pay for the upgrades they come out so often it was hard to keep up with the price now it is easy i love the training website is has the tools to help me step by step to learn how to use everything,Digital_Software
16671403,424456760,5.0,1.0,1.0,0,positive,it is good i use it when prepare my ppt for teaching  makes my presentation more attractive spend a little money save a lot of work,Digital_Software
2752626,24056131,5.0,4.0,17.0,0,positive,i needed to scan a document and change it to a pdf so i could edit  i went to the website used the free trial and it worked perfectly while i was there i set up forms i needed for my contract use  i went ahead after the trial and purchased  thanks adobe,Digital_Software
